user_id,gender,state_group,age,output,COUNT(transactions1to30days_purchase),SUM(transactions1to30days_purchase.amount),MEAN(transactions1to30days_purchase.amount),COUNT(transactions31to60days_purchase),SUM(transactions31to60days_purchase.amount),MEAN(transactions31to60days_purchase.amount),COUNT(transactions1to30days_clabeInc),SUM(transactions1to30days_clabeInc.amount),MEAN(transactions1to30days_clabeInc.amount),COUNT(transactions31to60days_clabeInc),SUM(transactions31to60days_clabeInc.amount),MEAN(transactions31to60days_clabeInc.amount),COUNT(transactions1to30days_clabeOut),SUM(transactions1to30days_clabeOut.amount),MEAN(transactions1to30days_clabeOut.amount),COUNT(transactions31to60days_clabeOut),SUM(transactions31to60days_clabeOut.amount),MEAN(transactions31to60days_clabeOut.amount),COUNT(transactions1to30days_atm),SUM(transactions1to30days_atm.amount),MEAN(transactions1to30days_atm.amount),COUNT(transactions31to60days_atm),SUM(transactions31to60days_atm.amount),MEAN(transactions31to60days_atm.amount),MEAN(balance1to30days.current_balance),MEAN(balance31to60days.current_balance),ratioCableInOut_1to30days,ratioCableInOut_31to60days,ratioBalanceClabeIn_1to30days,ratioBalanceClabeIn_31to60days,MEAN(transactionsDaily1to30days_purchase.amount),MEAN(transactionsDaily31to60days_purchase.amount),MEAN(transactionsDaily1to30days_clabeOut.amount),MEAN(transactionsDaily31to60days_clabeOut.amount),MEAN(transactionsDaily1to30days_clabeInc.amount),MEAN(transactionsDaily31to60days_clabeInc.amount),MEAN(transactionsDaily1to30days_atm.amount),MEAN(transactionsDaily31to60days_atm.amount),disbursement_date,month
3a28224f-46e2-4f5a-a18d-e46ecf421b2b,MALE,pacific,30,0,11,1697.81,154.34636363636363,0,0.0,0.0,2,4300.0,2150.0,0,0.0,0.0,1,300.0,300.0,0,0.0,0.0,1,1234.8,1234.8,0,0.0,0.0,1990.595,0.0,0.5,0.0,0.4629290697674418,0.0,136.872,0.0,300.0,0.0,2150.0,0.0,1234.8,0.0,2020-12-23,202012
89a364bf-17f5-4a22-9f36-9cb2d802c6a1,FEMALE,central_mexico,59,0,0,0.0,0.0,3,1520.35,506.78333333333336,3,4500.0,1500.0,3,2650.0,883.3333333333334,4,3873.0,968.25,0,0.0,0.0,2,1261.48,630.74,0,0.0,0.0,1723.0021428571436,1260.124761904762,1.3333333333333333,0.0,0.3828893650793652,0.4755187780772686,0.0,506.78333333333336,968.25,0.0,1500.0,883.3333333333334,630.74,0.0,2021-03-01,202103
ddc79cea-c14f-4a60-976f-f153987f166f,FEMALE,pacific,33,0,0,0.0,0.0,0,0.0,0.0,20,57400.0,2870.0,6,19435.0,3239.1666666666665,45,75913.15,1686.9588888888889,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,15892.457142857136,3357.8571428571427,2.25,0.0,0.276872075659532,0.1727737145797346,0.0,0.0,1745.70625,0.0,3214.285714285714,2692.0825,0.0,0.0,2021-03-11,202103
2fd320a0-1a47-44ad-9d99-bfcd02ea3fda,MALE,central_mexico,27,1,6,254.43,42.405,12,520.0200000000001,43.33500000000001,4,1272.9,318.225,9,3652.7,405.8555555555556,2,1091.9,545.95,10,3132.6800000000003,313.26800000000003,0,0.0,0.0,0,0.0,0.0,38.94392857142858,126.09919999999998,0.5,1.1111111111111112,0.0305946488894874,0.0345221890656226,45.534000000000006,55.05333333333334,545.95,368.4628571428572,243.9833333333333,425.3833333333334,0.0,0.0,2021-02-23,202102
ee6e3979-5d94-441b-a2c8-41d96b61638d,MALE,caribbean,51,0,22,3331.95,151.45227272727269,6,555.4200000000001,92.57,5,3050.0,610.0,3,1100.0,366.6666666666667,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,672.8632142857141,332.52666666666664,0.0,0.0,0.2206108899297423,0.3022969696969697,151.09230769230768,87.97333333333331,0.0,0.0,610.0,366.6666666666667,0.0,0.0,2021-01-27,202101
cb6febcb-5c12-48af-a382-74182e8c8ba1,MALE,central_mexico,19,0,0,0.0,0.0,1,4.15,4.15,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,110.0,110.0,0,0.0,0.0,0,0.0,0.0,0.0,47.142857142857146,0.0,0.0,0.0,0.0,0.0,4.15,0.0,110.0,0.0,0.0,0.0,0.0,2021-04-05,202104
7731c9f2-74ca-4d5c-984f-6d103f379ec9,MALE,north_mexico,28,0,1,15.0,15.0,5,80.0,16.0,0,0.0,0.0,5,3236.0,647.2,0,0.0,0.0,2,1525.0,762.5,0,0.0,0.0,1,1630.74,1630.74,19.902857142857137,103.89680000000016,0.0,0.4,0.0,0.0321065512978986,15.0,15.833333333333334,0.0,762.5,0.0,389.7766666666666,0.0,1630.74,2020-12-11,202012
93f46bea-6e23-4bd6-95bd-9d94e736e48f,FEMALE,central_mexico,22,1,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,5.0,2.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4.015,7.610000000000006,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2021-04-19,202104
5550a69d-99ad-430b-b1d2-031da48057e1,MALE,central_mexico,47,0,1,50.4,50.4,0,0.0,0.0,3,1700.0,566.6666666666666,0,0.0,0.0,2,1145.0,572.5,0,0.0,0.0,1,129.0,129.0,0,0.0,0.0,66.9428571428571,0.0,0.6666666666666666,0.0,0.0393781512605041,0.0,50.4,0.0,572.5,0.0,566.6666666666666,0.0,129.0,0.0,2021-03-10,202103
f2a76671-7f66-4a82-a009-b89b7dcff7ab,FEMALE,north_mexico,26,0,9,1700.33,188.92555555555555,0,0.0,0.0,11,9665.34,878.6672727272727,0,0.0,0.0,8,6808.45,851.05625,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,867.8810714285717,0.0,0.7272727272727273,0.0,0.0897931238247771,0.0,209.15166666666667,0.0,851.05625,0.0,802.5471428571428,0.0,0.0,0.0,2021-03-05,202103
7ca76bae-7247-4c21-9796-5a553f1cd4f3,MALE,central_mexico,37,1,3,190.08,63.35999999999999,0,0.0,0.0,9,3193.07,354.7855555555556,0,0.0,0.0,0,0.0,0.0,1,3.0,3.0,7,3152.92,450.4171428571429,0,0.0,0.0,119.51607142857142,1.1785714285714286,0.0,0.0,0.0374298312998372,0.0,63.35999999999999,0.0,0.0,3.0,425.654,0.0,459.052,0.0,2021-03-18,202103
b56f3cff-24ed-4754-b1c7-b7162d620467,MALE,central_mexico,31,0,4,865.3299999999999,216.3325,3,568.0,189.3333333333333,2,639.0,319.5,5,1364.46,272.892,1,573.67,573.67,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,247.6071428571429,265.46642857142854,0.5,0.0,0.3874916163648558,0.1945578680001088,216.3325,189.3333333333333,573.67,0.0,319.5,272.892,0.0,0.0,2021-02-10,202102
1caeed3f-aadd-4dd3-a7a5-d0a4611b1fe0,MALE,central_mexico,22,0,2,7552.0,3776.0,3,5944.0,1981.3333333333333,6,8034.98,1339.1633333333332,4,8140.0,2035.0,9,591.62,65.73555555555555,3,2162.0,720.6666666666666,0,0.0,0.0,0,0.0,0.0,281.7864285714282,488.68750000000006,1.5,0.75,0.0350699601705826,0.0600353194103194,3776.0,1981.3333333333333,78.5775,540.75,749.915,2035.0,0.0,0.0,2021-02-18,202102
a5f16b1f-44e5-4c0f-8082-8fa3eea14ef5,MALE,north_mexico,23,1,19,1608.76,84.67157894736842,0,0.0,0.0,10,6928.0,692.8,0,0.0,0.0,7,6123.0,874.7142857142857,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,147.79000000000002,0.0,0.7,0.0,0.0213322748267898,0.0,60.93083333333334,0.0,715.3,0.0,372.7916666666667,0.0,0.0,0.0,2021-03-23,202103
745184e5-ecb8-446c-8dc7-83a539d29fc9,FEMALE,central_mexico,35,0,3,697.76,232.58666666666667,0,0.0,0.0,6,7902.96,1317.16,1,50.0,50.0,5,7255.2,1451.04,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,886.2442857142856,0.0,0.8333333333333334,0.0,0.1121408036627144,0.0,232.58666666666667,0.0,1693.175,0.0,1702.8125,50.0,0.0,0.0,2021-04-28,202104
a745a1fb-7f7b-40d3-b15d-7fc773162a72,MALE,pacific,34,0,2,1110.0,555.0,0,0.0,0.0,11,8319.0,756.2727272727273,1,50.0,50.0,13,7812.36,600.9507692307692,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1056.4378571428567,50.0,1.181818181818182,0.0,0.1269909673209348,1.0,555.0,0.0,615.1918181818181,0.0,718.0242857142857,50.0,0.0,0.0,2021-04-19,202104
749ddc00-9d17-4e1c-8c0a-f3e4893fe35e,MALE,caribbean,33,1,33,7384.330000000001,223.76757575757577,0,0.0,0.0,11,22412.0,2037.4545454545453,6,1253.23,208.87166666666667,9,3835.04,426.1155555555556,3,250.0,83.33333333333333,3,12297.32,4099.106666666667,0,0.0,0.0,3372.9935714285707,84.875,0.8181818181818182,0.5,0.1504994454501414,0.0677249986036082,245.29625,0.0,466.5625,75.0,2308.6666666666665,165.43666666666667,4099.106666666667,0.0,2021-04-20,202104
a2261e9d-2519-4444-90ec-5ffb829a7844,FEMALE,golfo,49,0,18,10339.66,574.4255555555555,14,3398.78,242.77,9,31470.0,3496.6666666666665,11,15806.98,1436.9981818181818,13,10520.0,809.2307692307693,15,9280.0,618.6666666666666,6,9684.44,1614.0733333333335,6,3584.44,597.4066666666666,2452.643928571428,1107.6721428571427,1.4444444444444444,1.3636363636363635,0.0779359367197784,0.0700748746982119,490.4966666666666,190.4011111111112,837.0,608.4845454545455,3417.1428571428573,1469.18625,1480.74,597.4066666666666,2020-12-11,202012
a4116df4-26a1-4563-95f2-f734acc48c09,FEMALE,central_mexico,34,1,11,2518.6,228.9636363636364,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,1650.0,825.0,0,0.0,0.0,1,1030.74,1030.74,0,0.0,0.0,269.7489285714287,42.85714285714285,0.0,0.0,0.0,0.0,287.235,0.0,825.0,0.0,0.0,0.0,1030.74,0.0,2021-04-19,202104
211eef89-057d-42f1-8c6d-ab4ccf54d726,MALE,north_mexico,40,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,2.0,2.0,0,0.0,0.0,0,0.0,0.0,1.3799999999999997,3.237142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2021-04-19,202104
63dbc2dd-4eb6-4244-bf60-01e4952545f5,MALE,south_mexico,27,1,2,438.0,219.0,0,0.0,0.0,35,4373.0,124.94285714285714,3,5125.0,1708.3333333333333,49,3965.0,80.91836734693878,5,1285.0,257.0,0,0.0,0.0,1,4934.22,4934.22,59.20857142857141,207.04307692307688,1.4,1.6666666666666667,0.0135395772761425,0.0403986491557223,219.0,0.0,117.50461538461538,257.0,175.71636363636364,1708.3333333333333,0.0,4934.22,2021-03-18,202103
23f40830-1dc7-4e63-905f-ea9ff3cac501,MALE,central_mexico,31,0,8,1370.44,171.305,4,563.9100000000001,140.97750000000002,7,1588.0,226.8571428571429,4,600.0,150.0,3,250.0,83.33333333333333,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,84.35785714285718,55.29857142857141,0.4285714285714285,0.0,0.053122076286434,0.0921642857142856,171.305,181.30333333333337,83.33333333333333,0.0,224.8333333333333,150.0,0.0,0.0,2021-01-27,202101
42ce76e8-b46d-4421-9139-771fd02f2833,MALE,north_mexico,31,0,42,3103.4100000000003,73.8907142857143,0,0.0,0.0,15,2971.0,198.06666666666663,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,248.6676923076924,0.0,0.0,0.0,0.0836983144758304,0.0,69.03133333333334,0.0,0.0,0.0,224.3181818181818,0.0,0.0,0.0,2021-04-19,202104
133d92d6-f1b5-4f79-9820-42ce2d81bb64,MALE,central_mexico,23,0,0,0.0,0.0,1,50.0,50.0,5,700.0,140.0,3,149.0,49.66666666666666,4,700.0,175.0,2,99.0,49.5,0,0.0,0.0,0,0.0,0.0,5.357142857142857,6.478260869565218,0.8,0.6666666666666666,0.0076530612244897,0.0434782608695652,0.0,50.0,141.66666666666666,49.5,112.5,49.75,0.0,0.0,2021-04-19,202104
fe14e475-061b-41fc-8760-7ea3d1c392a1,MALE,central_mexico,29,0,11,1643.26,149.38727272727272,13,1164.11,89.5469230769231,9,1577.0,175.22222222222223,16,2072.17,129.510625,1,70.0,70.0,8,879.47,109.93375,0,0.0,0.0,0,0.0,0.0,103.12357142857144,173.94321428571425,0.1111111111111111,0.5,0.065392245674427,0.0839425405665144,175.0225,93.8775,70.0,107.57833333333332,176.8125,137.54999999999998,0.0,0.0,2021-03-01,202103
997138b4-ef90-4178-8a6e-1c260672f4a2,MALE,golfo,28,0,2,21.1,10.55,0,0.0,0.0,2,75.0,37.5,5,915.0,183.0,1,50.0,50.0,5,915.0,183.0,0,0.0,0.0,0,0.0,0.0,8.328571428571433,96.96428571428572,0.5,1.0,0.1110476190476191,0.1059718969555035,10.55,0.0,50.0,183.0,37.5,183.0,0.0,0.0,2021-04-19,202104
7cfce3fe-3a07-45c3-9676-12f89b9b2b51,MALE,central_mexico,19,0,12,725.96,60.49666666666667,0,0.0,0.0,8,5089.75,636.21875,2,163.93,81.965,5,4474.0,894.8,0,0.0,0.0,1,184.8,184.8,1,134.8,134.8,81.07428571428575,100.0,0.625,0.0,0.015928932799113,0.610016470444702,62.075,0.0,1018.5,0.0,535.63,81.965,184.8,134.8,2020-12-16,202012
270eff71-3cdc-4717-8e46-eaeadb40d2fb,MALE,central_mexico,19,0,1,99.0,99.0,8,997.67,124.70875,0,0.0,0.0,0,0.0,0.0,3,333.0,111.0,3,890.0,296.6666666666667,0,0.0,0.0,0,0.0,0.0,332.6885714285716,1525.364285714287,0.0,0.0,0.0,0.0,99.0,118.00199999999998,148.25,296.6666666666667,0.0,0.0,0.0,0.0,2021-02-18,202102
848cb19a-8ad9-4058-8827-5d047c8391ac,MALE,central_mexico,43,0,15,6332.23,422.14866666666666,20,12029.83,601.4915,8,14000.0,1750.0,14,21416.0,1529.7142857142858,3,5327.33,1775.7766666666666,0,0.0,0.0,2,2697.56,1348.78,5,9248.82,1849.764,481.5735714285712,1150.712857142857,0.375,0.0,0.0343981122448979,0.0537314557873952,309.219,558.6272727272727,1888.665,0.0,2050.0,1708.70875,1348.78,1849.764,2021-03-03,202103
7326b747-bccd-4a77-a47a-7f1daae64752,MALE,central_mexico,39,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.6999999999999996,0.6999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-02-02,202102
c6a6707e-9389-4715-ae25-2de353a1970f,FEMALE,north_mexico,34,0,1,519.0,519.0,16,2381.29,148.830625,3,754.84,251.6133333333333,8,12022.7,1502.8375,4,3066.35,766.5875,12,10090.34,840.8616666666667,0,0.0,0.0,0,0.0,0.0,127.44107142857142,2338.050714285714,1.3333333333333333,1.5,0.1688319000431501,0.1944696876979142,519.0,131.39666666666668,555.5633333333334,761.1033333333334,251.61,1502.8375,0.0,0.0,2021-03-25,202103
3820828c-5f8e-4e17-9c48-cc03b55f4e51,FEMALE,central_mexico,19,0,1,80.7,80.7,6,242.0,40.333333333333336,2,120.0,60.0,5,1867.0,373.4,1,20.0,20.0,6,1625.0,270.8333333333333,0,0.0,0.0,0,0.0,0.0,10.464285714285715,28.946428571428573,0.5,1.2,0.0872023809523809,0.0155042466906419,80.7,44.4,20.0,181.0,60.0,286.75,0.0,0.0,2021-03-23,202103
c4ee3069-d071-409f-850f-70502bec35c5,MALE,central_mexico,27,0,11,1279.33,116.30272727272728,0,0.0,0.0,12,2394.86,199.57166666666663,8,880.0,110.0,6,1035.0,172.5,11,1944.25,176.75,0,0.0,0.0,0,0.0,0.0,89.31499999999996,54.30571428571428,0.5,1.375,0.0372944556257985,0.0617110389610389,96.66857142857144,0.0,195.2,161.96875,221.986,118.33333333333331,0.0,0.0,2021-03-04,202103
9868b4d8-c275-445e-b0bf-936a823d20fe,FEMALE,south_mexico,23,0,23,345.0,15.0,15,310.0,20.666666666666668,12,15156.0,1263.0,14,9102.0,650.1428571428571,9,12822.0,1424.6666666666667,5,8040.0,1608.0,0,0.0,0.0,2,810.9000000000001,405.4500000000001,613.1571428571427,245.10642857142875,0.75,0.3571428571428571,0.0404563963352561,0.026928853941049,15.0,18.26923076923077,1424.6666666666667,1608.0,1282.3636363636365,638.6818181818181,0.0,405.4500000000001,2021-04-12,202104
d64451e5-8645-4d50-b8c6-5b7b884a255b,MALE,central_mexico,34,0,2,42.92,21.46,10,1610.0,161.0,4,274.78000000000003,68.69500000000001,3,1550.9,516.9666666666666,2,323.0,161.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,107.2842857142858,173.89142857142846,0.5,0.0,0.3904370249446312,0.1121229148052282,21.46,179.07142857142858,161.5,0.0,68.69500000000001,516.9666666666666,0.0,0.0,2021-01-22,202101
4e89f3aa-cd80-47ed-904f-26e34b985021,MALE,bajio,35,0,2,1758.2,879.1,0,0.0,0.0,5,3320.0,664.0,2,370.0,185.0,2,1650.0,825.0,0,0.0,0.0,1,234.22,234.22,0,0.0,0.0,263.13357142857154,124.44444444444444,0.4,0.0,0.079257099827883,0.3363363363363363,879.1,0.0,825.0,0.0,792.5,185.0,234.22,0.0,2021-02-18,202102
943e0793-3d0d-4526-909b-117c6b372d45,FEMALE,central_mexico,25,0,4,1145.4,286.35,1,345.25,345.25,4,10000.0,2500.0,2,2700.0,1350.0,9,1643.0,182.5555555555556,1,300.0,300.0,5,8694.88,1738.976,1,534.8,534.8,1067.1989285714287,1175.0,2.25,0.5,0.1067198928571428,0.4351851851851852,286.35,345.25,165.85714285714286,300.0,2500.0,1350.0,1738.976,534.8,2021-02-25,202102
0fd1af2f-0e7d-4b9d-87e3-8b4504ad57a0,FEMALE,central_mexico,64,0,2,580.0,290.0,0,0.0,0.0,1,530.0,530.0,1,50.0,50.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,36.785714285714285,0.0,0.0,0.0,0.0694070080862533,0.0,290.0,0.0,0.0,0.0,530.0,50.0,0.0,0.0,2021-04-12,202104
a5260b6a-7b6f-42e0-8b0c-286ff75ce7c3,MALE,central_mexico,35,0,12,1337.16,111.43,6,618.99,103.165,9,1576.0,175.11111111111111,4,850.0,212.5,1,350.0,350.0,0,0.0,0.0,0,0.0,0.0,1,130.74,130.74,151.6657142857142,145.77692307692308,0.1111111111111111,0.0,0.0962345902828135,0.1715022624434389,126.925,118.66400000000002,350.0,0.0,176.625,212.5,0.0,130.74,2021-04-19,202104
9239d1dc-e4cd-430e-9f90-da8f6e0832d0,MALE,central_mexico,32,1,1,22.0,22.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,40.77999999999998,40.77999999999998,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-21,202101
1c898df0-ef16-454a-9277-f350757e4fd9,FEMALE,central_mexico,22,0,1,359.0,359.0,1,1469.0,1469.0,3,1450.0,483.3333333333333,1,6789.8,6789.8,7,1855.13,265.0185714285714,2,1740.83,870.415,1,2030.0,2030.0,1,535.84,535.84,1188.3492857142862,2150.5721428571424,2.333333333333333,2.0,0.819551231527094,0.3167357128129168,359.0,1469.0,214.114,870.415,483.3333333333333,6789.8,2030.0,535.84,2021-02-18,202102
286fec40-f7eb-4280-8e8b-917c19b07b03,MALE,central_mexico,19,0,1,77.67,77.67,6,581.3199999999999,96.88666666666666,1,100.0,100.0,5,857.91,171.582,1,22.33,22.33,3,405.58,135.19333333333336,0,0.0,0.0,0,0.0,0.0,3.571428571428572,42.24285714285714,1.0,0.6,0.0357142857142857,0.0492392641918816,77.67,96.88666666666666,22.33,135.19333333333336,100.0,164.4775,0.0,0.0,2020-12-16,202012
36248440-38ad-42d0-b2ff-803a0ba2e2bc,MALE,north_mexico,51,0,7,506.5,72.35714285714286,0,0.0,0.0,2,1600.0,800.0,0,0.0,0.0,3,985.0,328.3333333333333,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,400.9821428571428,0.0,1.5,0.0,0.2506138392857143,0.0,76.625,0.0,328.3333333333333,0.0,800.0,0.0,0.0,0.0,2021-03-08,202103
8cb8acd3-e02a-4f78-b7d2-0927ec7ae2a8,MALE,north_mexico,32,0,1,200.0,200.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-03-19,202103
fd537ab6-2d94-4563-abfb-3788a5333a83,MALE,caribbean,24,0,6,608.6600000000001,101.44333333333334,4,590.0,147.5,3,820.0,273.3333333333333,9,2810.0,312.22222222222223,1,200.0,200.0,7,2215.0,316.42857142857144,0,0.0,0.0,0,0.0,0.0,135.9228571428572,422.8514285714288,0.3333333333333333,0.7777777777777778,0.1657595818815331,0.1504809354346721,136.555,147.5,200.0,279.1666666666667,273.3333333333333,337.1875,0.0,0.0,2021-04-12,202104
d386cae1-2084-4934-bc95-6d766d1de8ae,MALE,north_mexico,30,0,2,711.0,355.5,1,266.0,266.0,3,2015.0,671.6666666666666,1,259.84,259.84,1,1304.2,1304.2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,25.564285714285703,12.54571428571428,0.3333333333333333,0.0,0.0126869904289259,0.0482824595355383,355.5,266.0,1304.2,0.0,615.0,259.84,0.0,0.0,2021-03-05,202103
b8466d75-55d6-4f35-b23b-f237b90ed618,FEMALE,central_mexico,44,0,5,180.0,36.0,14,694.9300000000001,49.63785714285715,3,140.0,46.66666666666666,6,721.74,120.29,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,14.131428571428572,68.21428571428568,0.0,0.0,0.1009387755102041,0.0945136554912928,36.0,52.57555555555555,0.0,0.0,46.66666666666666,120.29,0.0,0.0,2021-02-08,202102
dbf361e2-28bb-4013-a60e-30a150f41f00,MALE,central_mexico,33,1,6,1707.0,284.5,0,0.0,0.0,8,2005.0,250.625,0,0.0,0.0,3,298.0,99.33333333333331,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,76.46428571428571,0.0,0.375,0.0,0.0381368008550053,0.0,313.0,0.0,99.33333333333331,0.0,288.166,0.0,0.0,0.0,2021-03-09,202103
6487ed16-2c21-4e66-9d67-7a7258656534,MALE,central_mexico,29,0,12,495.6,41.3,0,0.0,0.0,8,571.0,71.375,1,200.0,200.0,1,150.0,150.0,1,200.0,200.0,1,130.74,130.74,0,0.0,0.0,45.85607142857146,8.0,0.125,1.0,0.0803083562672004,0.04,36.31111111111111,0.0,150.0,200.0,79.42857142857143,200.0,130.74,0.0,2021-04-19,202104
ee9e3384-0c04-44fd-a312-52a2d923408e,MALE,central_mexico,29,0,5,989.64,197.928,0,0.0,0.0,3,2056.0,685.3333333333334,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1034.22,1034.22,0,0.0,0.0,589.8166666666665,0.0,0.0,0.0,0.2868758106355382,0.0,189.68,0.0,0.0,0.0,685.3333333333334,0.0,1034.22,0.0,2021-03-08,202103
d3165387-ffd2-4ef0-a529-0694ad988972,MALE,caribbean,29,0,0,0.0,0.0,0,0.0,0.0,1,43.99,43.99,0,0.0,0.0,1,58.99,58.99,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4.249642857142858,5.892857142857143,1.0,0.0,0.0966047478322995,0.0,0.0,0.0,58.99,0.0,43.99,0.0,0.0,0.0,2021-04-19,202104
99595bb2-a903-496b-9420-41be35cc834d,MALE,central_mexico,31,1,0,0.0,0.0,3,384.0,128.0,5,3890.0,778.0,8,1189.0,148.625,8,2883.84,360.48,5,752.0,150.4,0,0.0,0.0,0,0.0,0.0,413.81,85.73333333333333,1.6,0.625,0.1063778920308483,0.0721054107092795,0.0,128.0,360.48,170.335,778.0,152.91666666666666,0.0,0.0,2021-01-26,202101
5ed80b01-0cf0-418d-ba26-6f36575543c6,MALE,golfo,24,1,11,374.35,34.03181818181818,0,0.0,0.0,6,1920.09,320.01500000000004,0,0.0,0.0,7,1109.5,158.5,0,0.0,0.0,2,560.9000000000001,280.45000000000005,0,0.0,0.0,96.9667857142858,0.0,1.1666666666666667,0.0,0.0505011669839881,0.0,34.42166666666667,0.0,135.52,0.0,320.01500000000004,0.0,280.45000000000005,0.0,2021-03-19,202103
1a8f8b2a-3382-4b90-9921-a1290ea34b7c,MALE,central_mexico,26,1,4,320.0,80.0,1,100.0,100.0,30,9773.63,325.7876666666667,3,766.0,255.3333333333333,23,9466.05,411.5673913043478,4,601.0,150.25,0,0.0,0.0,0,0.0,0.0,2746.445714285715,52.22857142857141,0.7666666666666667,1.3333333333333333,0.2810056974006295,0.068183513614323,80.0,100.0,415.8128571428571,150.25,784.624,255.33,0.0,0.0,2021-04-20,202104
1041f6c0-c2f2-415e-904e-e65501dda817,MALE,central_mexico,22,0,1,149.3,149.3,6,9150.36,1525.0600000000002,0,0.0,0.0,5,9071.88,1814.376,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,262.39,389.2089285714285,0.0,0.0,0.0,0.0429027862550462,149.3,1525.0600000000002,0.0,0.0,0.0,1646.485,0.0,0.0,2020-12-11,202012
ab1c4196-f7c5-468d-8e02-d99c8901436b,FEMALE,central_mexico,27,0,17,923.9,54.34705882352941,12,1960.89,163.4075,16,15717.0,982.3125,5,2290.0,458.0,15,10853.0,723.5333333333333,2,1270.0,635.0,1,3267.4,3267.4,0,0.0,0.0,647.8664285714284,527.092857142857,0.9375,0.4,0.0412207436897263,0.2301715533374921,55.70416666666667,178.77222222222224,666.9390909090909,635.0,894.4666666666667,458.0,3267.4,0.0,2021-02-17,202102
aac9e0a7-cc69-4bca-b02a-d151ff5f668e,MALE,central_mexico,38,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,13.34,13.34,0,0.0,0.0,0,0.0,0.0,0.0,2.382142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.34,0.0,0.0,0.0,0.0,2021-03-23,202103
033d709a-461c-47cd-803b-00ef2eb883f0,MALE,north_mexico,31,0,6,918.37,153.06166666666667,0,0.0,0.0,3,4520.0,1506.6666666666667,5,4156.0,831.2,1,265.0,265.0,0,0.0,0.0,0,0.0,0.0,2,4292.56,2146.28,402.35357142857146,293.11111111111103,0.3333333333333333,0.0,0.0890162768647282,0.0705272163404983,203.4225,0.0,265.0,0.0,1380.0,831.2,0.0,2146.28,2021-04-08,202104
196a626e-61e0-485b-84e3-ce93fdfb89e7,MALE,central_mexico,42,1,43,6440.069999999999,149.76906976744183,0,0.0,0.0,27,56633.46,2097.535555555556,0,0.0,0.0,17,50555.0,2973.823529411765,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3367.048214285715,-54.920000000000016,0.6296296296296297,0.0,0.0594533375549668,0.0,158.44176470588238,0.0,2610.625,0.0,2380.735,0.0,0.0,0.0,2020-12-11,202012
384025d1-f088-4fb8-bcb1-479def08a39e,MALE,caribbean,35,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,350.0,350.0,0,0.0,0.0,2,376.0,188.0,0,0.0,0.0,0,0.0,0.0,0.4100000000000001,28.374285714285715,0.0,2.0,0.0,0.081069387755102,0.0,0.0,0.0,188.0,0.0,350.0,0.0,0.0,2021-02-18,202102
